State,Date,delta7_Confirmed,delta7_Deceased,delta7_Recovered,delta7_Vaccinated1,delta7_Vaccinated2
AS,2020-12-19,762,12,751,0,0
AS,2020-12-20,752,15,698,0,0
AS,2020-12-21,707,17,666,0,0
AS,2020-12-22,640,20,677,0,0
AS,2020-12-23,638,22,690,0,0
AS,2020-12-24,627,23,671,0,0
AS,2020-12-25,586,22,681,0,0
AS,2020-12-26,564,23,678,0,0
AS,2020-12-27,530,20,674,0,0
AS,2020-12-28,487,18,671,0,0
AS,2020-12-29,478,16,645,0,0
AS,2020-12-30,459,14,657,0,0
AS,2020-12-31,436,12,624,0,0
AS,2021-01-01,415,16,611,0,0
AS,2021-01-02,379,16,586,0,0
AS,2021-01-03,365,15,586,0,0
AS,2021-01-04,343,16,563,0,0
AS,2021-01-05,318,17,526,0,0
AS,2021-01-06,285,14,490,0,0
AS,2021-01-07,270,14,466,0,0
AS,2021-01-08,280,10,438,0,0
AS,2021-01-09,276,9,414,0,0
AS,2021-01-10,286,9,383,0,0
AS,2021-01-11,295,10,380,0,0
AS,2021-01-12,309,7,386,0,0
AS,2021-01-13,319,8,347,0,0
AS,2021-01-14,281,6,330,0,0
AS,2021-01-15,246,7,318,0,0
AS,2021-01-16,244,10,323,3528,0
AS,2021-01-17,241,12,324,3528,0
AS,2021-01-18,229,11,399,5542,0
AS,2021-01-19,197,11,449,7418,0
AS,2021-01-20,176,12,507,7585,0
AS,2021-01-21,178,12,592,10676,0
AS,2021-01-22,180,11,653,13881,0
AS,2021-01-23,167,7,686,10353,0
AS,2021-01-24,161,5,755,10353,0
AS,2021-01-25,153,3,699,14295,0
AS,2021-01-26,138,4,682,12419,0
AS,2021-01-27,123,4,678,12360,0
AS,2021-01-28,131,4,657,18242,0
AS,2021-01-29,134,4,656,23051,0
AS,2021-01-30,144,5,632,24225,0
AS,2021-01-31,149,4,587,24225,0
AS,2021-02-01,137,5,574,19887,0
AS,2021-02-02,136,4,522,22598,0
AS,2021-02-03,133,2,487,23662,0
AS,2021-02-04,115,3,422,31638,0
AS,2021-02-05,102,3,349,40293,0
AS,2021-02-06,82,2,299,49163,0
AS,2021-02-07,69,2,269,50479,0
AS,2021-02-08,75,2,225,60165,0
AS,2021-02-09,95,3,205,66452,0
AS,2021-02-10,92,3,163,67370,0
AS,2021-02-11,91,2,156,57051,0
AS,2021-02-12,92,2,139,47813,0
AS,2021-02-13,86,3,147,40297,2215
AS,2021-02-14,83,3,138,39073,2215
AS,2021-02-15,75,4,128,28724,3862
AS,2021-02-16,53,3,125,21171,5361
AS,2021-02-17,63,4,121,20674,5573
AS,2021-02-18,67,5,109,21188,7953
AS,2021-02-19,82,5,116,22330,10164
AS,2021-02-20,95,4,106,25693,8835
AS,2021-02-21,99,4,109,27096,8835
AS,2021-02-22,102,2,111,36497,10130
AS,2021-02-23,118,2,117,45127,9828
AS,2021-02-24,124,1,129,47974,10222
AS,2021-02-25,140,0,131,50774,13515
AS,2021-02-26,151,1,134,48538,17511
AS,2021-02-27,144,1,139,42647,16625
AS,2021-02-28,145,1,136,41152,16625
AS,2021-03-01,164,2,134,36530,15167
AS,2021-03-02,158,2,128,45388,15541
AS,2021-03-03,139,2,122,58945,16041
AS,2021-03-04,129,2,124,89492,15577
AS,2021-03-05,124,1,122,116652,17386
AS,2021-03-06,122,2,115,147982,22838
AS,2021-03-07,131,2,117,158428,23385
AS,2021-03-08,112,1,118,181168,29732
AS,2021-03-09,119,3,119,183558,34526
AS,2021-03-10,133,3,118,180588,37145
AS,2021-03-11,132,4,129,156961,35914
AS,2021-03-12,124,4,127,138379,32179
AS,2021-03-13,131,4,133,115711,28801
AS,2021-03-14,129,4,133,105577,28283
AS,2021-03-15,135,5,142,95350,25477
AS,2021-03-16,135,3,148,88598,22710
AS,2021-03-17,146,3,149,82199,20500
AS,2021-03-18,160,3,137,80625,20221
AS,2021-03-19,158,3,142,78767,20874
AS,2021-03-20,171,2,138,82775,23503
AS,2021-03-21,179,2,133,84228,23787
AS,2021-03-22,189,2,129,90620,25513
AS,2021-03-23,219,3,135,199809,30115
AS,2021-03-24,227,4,131,214971,31318
AS,2021-03-25,234,4,139,281980,34543
AS,2021-03-26,252,4,142,325029,33957
AS,2021-03-27,271,4,147,328336,30511
AS,2021-03-28,294,4,153,326763,30216
AS,2021-03-29,304,3,155,304379,23665
AS,2021-03-30,305,2,151,208773,19910
AS,2021-03-31,313,2,168,192379,19468
AS,2021-04-01,331,3,180,139046,18347
AS,2021-04-02,357,3,192,148755,31565
AS,2021-04-03,379,3,201,162537,39483
AS,2021-04-04,400,5,231,174529,42162
AS,2021-04-05,430,5,267,213867,55812
AS,2021-04-06,469,7,278,220656,60986
AS,2021-04-07,615,6,277,229339,66595
AS,2021-04-08,802,5,311,244565,77372
AS,2021-04-09,1020,8,311,212283,75170
AS,2021-04-10,1357,10,358,203006,77230
AS,2021-04-11,1640,9,346,198999,78791
AS,2021-04-12,2153,9,384,176432,78223
AS,2021-04-13,2651,8,402,152816,76353
AS,2021-04-14,2841,11,477,138921,70074
AS,2021-04-15,3095,11,494,95629,54152
AS,2021-04-16,3387,12,569,67241,42672
AS,2021-04-17,3858,12,639,59440,40704
AS,2021-04-18,4145,17,762,58632,40174
AS,2021-04-19,4929,24,976,88676,58056
AS,2021-04-20,5990,26,1203,141266,80181
AS,2021-04-21,7270,28,1394,178305,93104
AS,2021-04-22,8702,37,1707,232673,112705
AS,2021-04-23,10513,45,1942,274724,122537
AS,2021-04-24,11873,57,2412,297568,122172
AS,2021-04-25,13078,65,2811,302214,120993
AS,2021-04-26,14848,73,3327,312972,115047
AS,2021-04-27,16329,88,4003,313829,108511
AS,2021-04-28,17709,105,4804,312812,105995
AS,2021-04-29,18857,121,6203,337804,112517
AS,2021-04-30,19670,135,8304,392381,130481
AS,2021-05-01,20887,144,9914,425589,141782
AS,2021-05-02,21428,160,12187,428231,141303
AS,2021-05-03,22780,174,13893,429333,138199
AS,2021-05-04,24123,197,15789,417960,134648
AS,2021-05-05,25904,230,17607,402689,132881
AS,2021-05-06,27761,250,18786,355721,120680
AS,2021-05-07,30190,271,19599,317747,107180
AS,2021-05-08,32493,298,20423,315836,101510
AS,2021-05-09,33407,316,21637,320549,103449
AS,2021-05-10,34721,364,23334,323650,106949
AS,2021-05-11,36504,408,24892,321182,110331
AS,2021-05-12,37335,424,25856,328320,105297
AS,2021-05-13,37867,453,27099,331101,99629
AS,2021-05-14,36319,482,28005,288941,84689
AS,2021-05-15,35910,495,28206,274619,73508
AS,2021-05-16,36261,503,28386,293988,70043
AS,2021-05-17,36852,518,28892,290049,54291
AS,2021-05-18,36429,506,28794,290447,39118
AS,2021-05-19,36915,524,28971,293077,38478
AS,2021-05-20,38020,523,27823,324576,37251
AS,2021-05-21,40008,528,28642,341030,40833
AS,2021-05-22,40641,544,30047,328035,47701
AS,2021-05-23,40554,560,31607,324384,50597
AS,2021-05-24,40381,552,32122,325846,55957
AS,2021-05-25,40313,571,32594,331019,60298
AS,2021-05-26,39869,572,34803,329164,60886
AS,2021-05-27,39000,581,36516,302768,58679
AS,2021-05-28,38370,580,37289,306034,56245
AS,2021-05-29,38003,578,36535,309134,49806
AS,2021-05-30,37685,561,36440,292511,47900
AS,2021-05-31,35812,542,36225,270163,37076
AS,2021-06-01,34727,501,36434,246326,29019
AS,2021-06-02,33206,472,34557,237386,26714
AS,2021-06-03,31811,435,34563,229690,23880
AS,2021-06-04,30923,409,33066,224524,21811
AS,2021-06-05,29091,376,32260,220025,20527
AS,2021-06-06,28074,358,30646,223025,21577
AS,2021-06-07,27530,330,30222,228344,22279
AS,2021-06-08,26796,322,28649,251618,23142
AS,2021-06-09,26369,316,28615,263328,27779
AS,2021-06-10,25816,321,28948,300574,47276
AS,2021-06-11,24934,296,29926,338246,59301
AS,2021-06-12,24616,294,32427,370893,69514
AS,2021-06-13,24555,293,33754,390363,77820
AS,2021-06-14,24429,299,33440,401473,98816
AS,2021-06-15,23896,290,32927,390849,106962
AS,2021-06-16,23531,271,33453,390614,112011
AS,2021-06-17,23252,261,33279,388690,112203
AS,2021-06-18,23292,265,32873,403937,126041
AS,2021-06-19,23400,263,32414,426932,137917
AS,2021-06-20,23008,257,30570,411445,137312
AS,2021-06-21,22135,249,29970,699698,131533
AS,2021-06-22,21589,252,29546,898551,135386
AS,2021-06-23,20931,246,28467,1214639,140467
AS,2021-06-24,20235,239,27122,1296599,132632
AS,2021-06-25,19322,232,26264,1366192,121990
AS,2021-06-26,18391,225,24622,1394764,127689
AS,2021-06-27,18139,232,24324,1378766,120800
AS,2021-06-28,18023,239,24019,1131974,125701
AS,2021-06-29,17826,229,23533,907368,120623
AS,2021-06-30,17577,229,22784,564813,110319
AS,2021-07-01,17465,233,22509,579996,114700
AS,2021-07-02,17125,234,21434,635197,123342
AS,2021-07-03,16860,229,20459,644626,111737
AS,2021-07-04,16550,212,19973,661586,113267
AS,2021-07-05,16501,201,19100,614837,98497
AS,2021-07-06,16262,208,18849,611702,92167
AS,2021-07-07,16072,204,18932,610452,87163
AS,2021-07-08,16047,187,18549,451299,71222
AS,2021-07-09,16087,184,18128,290412,52730
AS,2021-07-10,16103,180,18458,262624,50514
AS,2021-07-11,16469,176,18476,334378,52511
AS,2021-07-12,16404,182,18871,517149,59112
AS,2021-07-13,16140,171,18582,591294,68725
AS,2021-07-14,15897,167,18101,640201,114362
AS,2021-07-15,15245,173,17653,664506,149372
AS,2021-07-16,14534,173,17828,683394,169330
AS,2021-07-17,13870,172,17469,671009,181660
AS,2021-07-18,13620,171,16953,585858,180134
AS,2021-07-19,12842,154,16175,485265,188128
AS,2021-07-20,12471,141,16364,510229,202807
AS,2021-07-21,11972,144,16135,489655,163511
AS,2021-07-22,11776,139,15899,623974,170879
AS,2021-07-23,11615,130,15112,705602,185414
AS,2021-07-24,11483,130,14405,721412,184908
AS,2021-07-25,11208,137,13629,758177,192825
AS,2021-07-26,10939,143,13321,821216,224843
AS,2021-07-27,10577,151,12988,896952,253630
AS,2021-07-28,10306,147,12353,943823,269562
AS,2021-07-29,9809,145,11755,863573,247433
AS,2021-07-30,9367,150,11327,772435,227764
AS,2021-07-31,8761,146,11019,794638,218191
AS,2021-08-01,8491,139,10967,869537,224087
AS,2021-08-02,8238,132,10606,948394,206406
AS,2021-08-03,7984,127,10452,1017432,183543
AS,2021-08-04,7773,125,9924,1060133,180324
AS,2021-08-05,7541,122,9509,1209600,193334
AS,2021-08-06,7337,116,9334,1354106,200550
AS,2021-08-07,7334,112,8911,1439619,220580
AS,2021-08-08,7118,112,8589,1384130,212549
AS,2021-08-09,6963,110,8186,1358309,221134
AS,2021-08-10,6710,113,7992,1293878,235487
AS,2021-08-11,6531,108,7827,1238658,245183
AS,2021-08-12,6399,108,7888,1149863,254276
AS,2021-08-13,6187,114,7791,1166779,274544
AS,2021-08-14,5956,110,7703,1239944,292646
AS,2021-08-15,5799,105,7433,1293875,306641
AS,2021-08-16,5437,98,7381,1350611,311411
AS,2021-08-17,5249,93,7429,1534926,322419
AS,2021-08-18,5002,94,7355,1592586,320957
AS,2021-08-19,4780,87,6824,1608360,313975
AS,2021-08-20,4725,80,6389,1523778,300973
AS,2021-08-21,4610,84,6078,1346106,284531
AS,2021-08-22,4535,84,5760,1250372,269873
AS,2021-08-23,4477,85,5451,1168335,276101
AS,2021-08-24,4291,87,4971,1006528,266230
AS,2021-08-25,4341,79,4628,993237,267236
AS,2021-08-26,4190,80,4625,1032070,275665
AS,2021-08-27,3981,76,4630,1108113,287730
AS,2021-08-28,3927,70,4647,997518,247325
AS,2021-08-29,3884,64,4782,1263402,303525
AS,2021-08-30,3722,68,4689,1185701,280722
AS,2021-08-31,3737,60,4781,1175662,279051
AS,2021-09-01,3621,64,4769,1154081,275652
AS,2021-09-02,3613,59,4560,1133559,280401
AS,2021-09-03,3678,56,4649,1130983,288539
AS,2021-09-04,3634,57,4608,1324196,347569
AS,2021-09-05,3662,59,4306,1099123,301544
AS,2021-09-06,3760,55,4250,1180133,325354
AS,2021-09-07,3661,59,4046,1208822,334741
AS,2021-09-08,3515,52,3959,1242129,347321
AS,2021-09-09,3398,50,3916,1292912,354599
AS,2021-09-10,3230,49,3657,1301934,357153
AS,2021-09-11,3187,47,3630,1297782,359224
AS,2021-09-12,3125,52,3717,1286572,356937
AS,2021-09-13,3053,48,3805,1252617,390454
AS,2021-09-14,3075,48,3818,1141062,406291
AS,2021-09-15,3092,52,3942,1074901,410272
AS,2021-09-16,3123,52,3897,950766,412220
AS,2021-09-17,2997,56,3805,1056849,810296
AS,2021-09-18,2863,50,3663,965266,853508
AS,2021-09-19,2863,46,3463,968708,880168
AS,2021-09-20,2754,49,3336,937944,940237
AS,2021-09-21,2702,46,3241,962195,990789
AS,2021-09-22,2665,42,3139,986400,1015467
AS,2021-09-23,2568,48,3215,989924,1059793
AS,2021-09-24,2704,46,3167,756265,709340
AS,2021-09-25,2714,48,3068,745100,708148
AS,2021-09-26,2651,46,3116,726592,696426
AS,2021-09-27,2608,44,2961,666476,648237
AS,2021-09-28,2557,48,2955,602907,600800
AS,2021-09-29,2516,51,2858,584469,579918
AS,2021-09-30,2521,46,2757,542285,519314
AS,2021-10-01,2418,42,2684,492507,444612
AS,2021-10-02,2289,42,2590,763058,679164
AS,2021-10-03,2286,38,2607,745272,660503
AS,2021-10-04,2207,39,2559,711681,623107
AS,2021-10-05,2202,36,2383,695419,610443
AS,2021-10-06,2136,35,2343,704405,603741
AS,2021-10-07,2055,38,2277,748698,637678
AS,2021-10-08,2070,40,2264,802610,661325
AS,2021-10-09,2097,41,2337,586063,423031
AS,2021-10-10,2064,45,2253,669912,467945
AS,2021-10-11,2001,41,2162,711702,485059
AS,2021-10-12,1842,37,2212,656283,430760
AS,2021-10-13,1717,33,2126,587369,394874
AS,2021-10-14,1629,27,2100,477894,321270
AS,2021-10-15,1458,23,2041,381030,268279
AS,2021-10-16,1454,23,1986,254900,212437
AS,2021-10-17,1499,24,1991,157486,180036
AS,2021-10-18,1527,26,2034,75588,172666
AS,2021-10-19,1654,23,2057,87243,267743
AS,2021-10-20,1787,22,1958,96662,308500
AS,2021-10-21,1964,24,1824,122587,427913
AS,2021-10-22,2132,25,1749,154756,558322
AS,2021-10-23,2187,23,1678,171332,628294
AS,2021-10-24,2121,23,1677,174076,633668
AS,2021-10-25,2149,21,1707,184876,705905
AS,2021-10-26,2143,24,1713,199802,750426
AS,2021-10-27,2079,29,1822,220083,800839
AS,2021-10-28,2017,27,2002,237712,823202
AS,2021-10-29,2024,28,2071,253314,829882
AS,2021-10-30,1983,29,2223,269058,844994
AS,2021-10-31,2056,24,2215,274869,849889
BR,2020-03-22,2,0,0,0,0
BR,2020-03-23,3,0,0,0,0
BR,2020-03-24,3,0,0,0,0
BR,2020-03-25,4,0,0,0,0
BR,2020-03-26,7,0,0,0,0
BR,2020-03-27,9,0,0,0,0
BR,2020-03-28,11,0,0,0,0
BR,2020-03-29,13,1,0,0,0
BR,2020-03-30,12,1,0,0,0
BR,2020-03-31,18,1,0,0,0
BR,2020-04-01,20,1,0,0,0
BR,2020-04-02,22,1,3,0,0
BR,2020-04-03,22,1,3,0,0
BR,2020-04-04,21,1,3,0,0
BR,2020-04-05,17,0,3,0,0
BR,2020-04-06,17,0,9,0,0
BR,2020-04-07,17,0,15,0,0
BR,2020-04-08,15,0,15,0,0
BR,2020-04-09,29,0,12,0,0
BR,2020-04-10,29,0,12,0,0
BR,2020-04-11,32,0,12,0,0
BR,2020-04-12,32,0,23,0,0
BR,2020-04-13,34,0,19,0,0
BR,2020-04-14,28,0,14,0,0
BR,2020-04-15,33,0,14,0,0
BR,2020-04-16,25,0,22,0,0
BR,2020-04-17,25,0,22,0,0
BR,2020-04-18,22,1,27,0,0
BR,2020-04-19,32,1,16,0,0
BR,2020-04-20,47,1,14,0,0
BR,2020-04-21,60,1,13,0,0
BR,2020-04-22,71,1,13,0,0
BR,2020-04-23,87,1,7,0,0
BR,2020-04-24,138,1,7,0,0
BR,2020-04-25,165,0,3,0,0
BR,2020-04-26,181,0,14,0,0
BR,2020-04-27,233,0,14,0,0
BR,2020-04-28,240,0,22,0,0
BR,2020-04-29,260,0,22,0,0
BR,2020-04-30,255,0,40,0,0
BR,2020-05-01,243,1,54,0,0
BR,2020-05-02,230,2,72,0,0
BR,2020-05-03,240,2,68,0,0
BR,2020-05-04,182,2,71,0,0
BR,2020-05-05,169,2,94,0,0
BR,2020-05-06,139,2,94,0,0
BR,2020-05-07,125,3,134,0,0
BR,2020-05-08,113,2,169,0,0
BR,2020-05-09,130,1,201,0,0
BR,2020-05-10,190,2,230,0,0
BR,2020-05-11,221,2,250,0,0
BR,2020-05-12,344,2,224,0,0
BR,2020-05-13,411,3,242,0,0
BR,2020-05-14,449,2,194,0,0
BR,2020-05-15,454,2,173,0,0
BR,2020-05-16,567,3,155,0,0
BR,2020-05-17,613,2,119,0,0
BR,2020-05-18,674,3,140,0,0
BR,2020-05-19,640,3,135,0,0
BR,2020-05-20,823,2,171,0,0
BR,2020-05-21,988,2,159,0,0
BR,2020-05-22,1133,4,189,0,0
BR,2020-05-23,1216,3,180,0,0
BR,2020-05-24,1254,3,229,0,0
BR,2020-05-25,1314,4,216,0,0
BR,2020-05-26,1449,5,283,0,0
BR,2020-05-27,1260,6,347,0,0
BR,2020-05-28,1198,6,479,0,0
BR,2020-05-29,1193,4,580,0,0
BR,2020-05-30,1171,10,658,0,0
BR,2020-05-31,1233,12,818,0,0
BR,2020-06-01,1208,10,1008,0,0
BR,2020-06-02,1128,10,1003,0,0
BR,2020-06-03,1290,10,1107,0,0
BR,2020-06-04,1267,13,1070,0,0
BR,2020-06-05,1239,14,1024,0,0
BR,2020-06-06,1266,8,987,0,0
BR,2020-06-07,1263,7,885,0,0
BR,2020-06-08,1302,8,801,0,0
BR,2020-06-09,1359,9,967,0,0
BR,2020-06-10,1372,9,909,0,0
BR,2020-06-11,1496,6,966,0,0
BR,2020-06-12,1498,6,1083,0,0
BR,2020-06-13,1458,6,1388,0,0
BR,2020-06-14,1405,6,1570,0,0
BR,2020-06-15,1415,7,1684,0,0
BR,2020-06-16,1355,6,1801,0,0
BR,2020-06-17,1242,5,1842,0,0
BR,2020-06-18,1092,10,1875,0,0
BR,2020-06-19,1194,14,1782,0,0
BR,2020-06-20,1214,14,1681,0,0
BR,2020-06-21,1190,15,1656,0,0
BR,2020-06-22,1231,14,1541,0,0
BR,2020-06-23,1240,15,1456,0,0
BR,2020-06-24,1333,16,1330,0,0
BR,2020-06-25,1448,12,1519,0,0
BR,2020-06-26,1388,7,1571,0,0
BR,2020-06-27,1477,9,1563,0,0
BR,2020-06-28,1559,11,1525,0,0
BR,2020-06-29,1725,11,1607,0,0
BR,2020-06-30,1937,14,1517,0,0
BR,2020-07-01,1931,18,1705,0,0
BR,2020-07-02,2194,22,1514,0,0
BR,2020-07-03,2430,28,1542,0,0
BR,2020-07-04,2477,30,1558,0,0
BR,2020-07-05,2636,28,1609,0,0
BR,2020-07-06,2522,34,1640,0,0
BR,2020-07-07,2541,30,1794,0,0
BR,2020-07-08,3073,27,1730,0,0
BR,2020-07-09,3299,31,1798,0,0
BR,2020-07-10,3225,27,2040,0,0
BR,2020-07-11,3582,30,2503,0,0
BR,2020-07-12,4445,35,3188,0,0
BR,2020-07-13,5281,37,3350,0,0
BR,2020-07-14,6325,45,3681,0,0
BR,2020-07-15,6896,57,3992,0,0
BR,2020-07-16,7577,58,4309,0,0
BR,2020-07-17,8967,62,4746,0,0
BR,2020-07-18,9928,59,4780,0,0
BR,2020-07-19,10074,54,4644,0,0
BR,2020-07-20,10034,53,5171,0,0
BR,2020-07-21,9711,55,5722,0,0
BR,2020-07-22,9893,51,6343,0,0
BR,2020-07-23,10133,45,6858,0,0
BR,2020-07-24,10211,48,7835,0,0
BR,2020-07-25,11347,55,8749,0,0
BR,2020-07-26,12540,70,9711,0,0
BR,2020-07-27,13656,68,10309,0,0
BR,2020-07-28,15027,71,10479,0,0
BR,2020-07-29,15853,65,10628,0,0
BR,2020-07-30,16310,73,10714,0,0
BR,2020-07-31,17476,77,10818,0,0
BR,2020-08-01,18194,80,10953,0,0
BR,2020-08-02,18351,73,10329,0,0
BR,2020-08-03,18456,81,10664,0,0
BR,2020-08-04,18440,80,11540,0,0
BR,2020-08-05,18813,96,11866,0,0
BR,2020-08-06,20147,103,12147,0,0
BR,2020-08-07,20807,102,12615,0,0
BR,2020-08-08,21278,107,13200,0,0
BR,2020-08-09,22450,107,14678,0,0
BR,2020-08-10,23174,114,15631,0,0
BR,2020-08-11,24781,116,16279,0,0
BR,2020-08-12,25821,105,17698,0,0
BR,2020-08-13,26311,96,18687,0,0
BR,2020-08-14,26576,100,19042,0,0
BR,2020-08-15,26120,96,20002,0,0
BR,2020-08-16,24373,108,21251,0,0
BR,2020-08-17,23877,92,22567,0,0
BR,2020-08-18,23063,93,23701,0,0
BR,2020-08-19,22206,94,24510,0,0
BR,2020-08-20,20751,90,25656,0,0
BR,2020-08-21,19301,88,26534,0,0
BR,2020-08-22,18003,86,26697,0,0
BR,2020-08-23,18063,73,25888,0,0
BR,2020-08-24,16765,85,24656,0,0
BR,2020-08-25,14952,86,23791,0,0
BR,2020-08-26,14231,85,22187,0,0
BR,2020-08-27,13640,88,21533,0,0
BR,2020-08-28,13177,86,20604,0,0
BR,2020-08-29,13026,78,19702,0,0
BR,2020-08-30,12857,78,18851,0,0
BR,2020-08-31,12954,67,18210,0,0
BR,2020-09-01,13438,65,17070,0,0
BR,2020-09-02,13244,69,16639,0,0
BR,2020-09-03,13306,66,15280,0,0
BR,2020-09-04,13286,67,13966,0,0
BR,2020-09-05,12926,71,13302,0,0
BR,2020-09-06,12645,66,12995,0,0
BR,2020-09-07,12690,67,12573,0,0
BR,2020-09-08,12429,56,12488,0,0
BR,2020-09-09,11958,53,12387,0,0
BR,2020-09-10,11579,57,12295,0,0
BR,2020-09-11,11311,56,13047,0,0
BR,2020-09-12,11005,58,12782,0,0
BR,2020-09-13,10731,68,12753,0,0
BR,2020-09-14,10499,70,12874,0,0
BR,2020-09-15,10407,71,12444,0,0
BR,2020-09-16,10440,73,12466,0,0
BR,2020-09-17,10489,70,12451,0,0
BR,2020-09-18,9926,62,11942,0,0
BR,2020-09-19,10121,53,11798,0,0
BR,2020-09-20,10153,42,11390,0,0
BR,2020-09-21,10330,39,10805,0,0
BR,2020-09-22,10364,37,10523,0,0
BR,2020-09-23,10431,26,10289,0,0
BR,2020-09-24,10042,23,9978,0,0
BR,2020-09-25,10527,22,10110,0,0
BR,2020-09-26,10368,25,10176,0,0
BR,2020-09-27,10340,24,10094,0,0
BR,2020-09-28,10176,22,10364,0,0
BR,2020-09-29,10006,21,10834,0,0
BR,2020-09-30,9843,30,11079,0,0
BR,2020-10-01,10010,28,11167,0,0
BR,2020-10-02,9809,29,10854,0,0
BR,2020-10-03,9335,26,10663,0,0
BR,2020-10-04,9069,27,10572,0,0
BR,2020-10-05,8826,32,10486,0,0
BR,2020-10-06,8652,31,10039,0,0
BR,2020-10-07,8521,23,9726,0,0
BR,2020-10-08,8395,23,9490,0,0
BR,2020-10-09,8119,24,9417,0,0
BR,2020-10-10,8276,32,9212,0,0
BR,2020-10-11,8317,31,9115,0,0
BR,2020-10-12,8142,31,8919,0,0
BR,2020-10-13,8100,36,8694,0,0
BR,2020-10-14,8122,40,8647,0,0
BR,2020-10-15,8154,43,8445,0,0
BR,2020-10-16,8061,47,8475,0,0
BR,2020-10-17,8094,46,8508,0,0
BR,2020-10-18,7944,50,8370,0,0
BR,2020-10-19,8124,48,8196,0,0
BR,2020-10-20,8738,50,8266,0,0
BR,2020-10-21,8689,52,8210,0,0
BR,2020-10-22,8471,54,8391,0,0
BR,2020-10-23,8502,53,8181,0,0
BR,2020-10-24,8383,52,8006,0,0
BR,2020-10-25,7980,53,8326,0,0
BR,2020-10-26,7581,55,8218,0,0
BR,2020-10-27,6422,54,8355,0,0
BR,2020-10-28,5925,50,8109,0,0
BR,2020-10-29,5650,50,8192,0,0
BR,2020-10-30,5575,50,8188,0,0
BR,2020-10-31,5321,48,8290,0,0
BR,2020-11-01,5349,48,8086,0,0
BR,2020-11-02,5413,43,7973,0,0
BR,2020-11-03,5581,43,7611,0,0
BR,2020-11-04,5342,44,7514,0,0
BR,2020-11-05,5300,45,6913,0,0
BR,2020-11-06,5028,45,6286,0,0
BR,2020-11-07,5047,46,6100,0,0
BR,2020-11-08,5071,47,5730,0,0
BR,2020-11-09,5359,50,5607,0,0
BR,2020-11-10,5311,48,5746,0,0
BR,2020-11-11,5472,49,5591,0,0
BR,2020-11-12,5254,46,5660,0,0
BR,2020-11-13,5089,45,5917,0,0
BR,2020-11-14,4858,43,5339,0,0
BR,2020-11-15,4304,40,5128,0,0
BR,2020-11-16,3956,38,4874,0,0
BR,2020-11-17,3671,38,4609,0,0
BR,2020-11-18,3703,39,4389,0,0
BR,2020-11-19,3974,42,4534,0,0
BR,2020-11-20,3888,38,4325,0,0
BR,2020-11-21,3578,37,4365,0,0
BR,2020-11-22,3716,37,4357,0,0
BR,2020-11-23,3611,38,4240,0,0
BR,2020-11-24,3751,39,4237,0,0
BR,2020-11-25,3780,36,3986,0,0
BR,2020-11-26,3668,34,3900,0,0
BR,2020-11-27,3871,36,3893,0,0
BR,2020-11-28,4306,37,4099,0,0
BR,2020-11-29,4527,38,4030,0,0
BR,2020-11-30,4572,37,4097,0,0
BR,2020-12-01,4401,35,3918,0,0
BR,2020-12-02,4318,37,4204,0,0
BR,2020-12-03,4207,38,4111,0,0
BR,2020-12-04,4128,39,4062,0,0
BR,2020-12-05,3988,39,4152,0,0
BR,2020-12-06,3967,36,4187,0,0
BR,2020-12-07,3949,33,4319,0,0
BR,2020-12-08,4151,32,4426,0,0
BR,2020-12-09,4161,29,4497,0,0
BR,2020-12-10,4185,26,4437,0,0
BR,2020-12-11,4184,25,4506,0,0
BR,2020-12-12,4207,25,4323,0,0
BR,2020-12-13,4122,26,4299,0,0
BR,2020-12-14,4108,28,4255,0,0
BR,2020-12-15,3996,29,4205,0,0
BR,2020-12-16,3871,29,3964,0,0
BR,2020-12-17,3864,30,4017,0,0
BR,2020-12-18,3781,29,3924,0,0
BR,2020-12-19,3897,30,4142,0,0
BR,2020-12-20,3996,31,4178,0,0
BR,2020-12-21,3858,33,3986,0,0
BR,2020-12-22,3783,33,3939,0,0
BR,2020-12-23,3858,35,3782,0,0
BR,2020-12-24,3938,34,3809,0,0
BR,2020-12-25,4043,32,3717,0,0
BR,2020-12-26,3805,32,3654,0,0
BR,2020-12-27,3751,31,3773,0,0
BR,2020-12-28,3773,28,3947,0,0
BR,2020-12-29,3898,27,3893,0,0
BR,2020-12-30,3732,26,4142,0,0
BR,2020-12-31,3456,26,3919,0,0
BR,2021-01-01,3279,27,3834,0,0
BR,2021-01-02,3202,24,3594,0,0
BR,2021-01-03,2939,22,3522,0,0
BR,2021-01-04,2974,22,3335,0,0
BR,2021-01-05,2763,26,3268,0,0
BR,2021-01-06,2697,27,3134,0,0
BR,2021-01-07,2682,27,3258,0,0
BR,2021-01-08,2671,28,3358,0,0
BR,2021-01-09,2767,27,3279,0,0
BR,2021-01-10,2844,29,3056,0,0
BR,2021-01-11,2713,31,3004,0,0
BR,2021-01-12,2646,28,2762,0,0
BR,2021-01-13,2532,25,2729,0,0
BR,2021-01-14,2469,23,2544,0,0
BR,2021-01-15,2363,21,2411,0,0
BR,2021-01-16,2109,23,2328,18169,0
BR,2021-01-17,1961,23,2303,18169,0
BR,2021-01-18,1892,21,2269,33389,0
BR,2021-01-19,1737,18,2650,42085,0
BR,2021-01-20,1652,19,2516,47433,0
BR,2021-01-21,1506,21,2593,63541,0
